tag_code,release_site,release_date,release_year,release_lat,release_lon
3DD.003E45CD3D,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD3E,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD3F,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD40,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD41,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD42,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD43,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD44,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD45,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD46,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD47,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD48,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD49,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD4A,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD4B,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD4C,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD4D,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD4E,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD4F,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD50,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD51,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD52,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD53,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD54,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD55,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD56,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD57,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD58,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD59,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD5A,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD5B,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD5C,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD5D,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD5E,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD5F,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD60,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD61,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD62,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD63,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD64,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD65,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD66,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD67,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD68,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD69,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD6A,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD6B,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD6C,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD6D,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD6E,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD6F,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD70,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD71,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD72,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD73,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD74,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD75,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD76,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD77,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD78,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD79,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD7A,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD7B,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD7C,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD7D,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD7E,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD7F,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD80,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD81,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD82,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD83,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD84,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD85,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD86,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD87,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD88,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD89,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD8A,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD8B,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD8C,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD8D,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD8E,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD8F,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD90,Starr Boat Launch,8/3/2023,2023,47.983552,-119.887492
3DD.003E45CD91,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CD92,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CD93,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CD94,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CD95,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CD96,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CD97,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CD98,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CD99,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CD9A,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CD9B,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CD9C,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CD9D,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CD9E,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CD9F,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDA0,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDA1,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDA2,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDA3,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDA4,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDA5,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDA6,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDA7,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDA8,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDA9,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDAA,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDAB,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDAC,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDAD,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDAE,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDAF,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDB0,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDB1,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDB2,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDB3,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDB4,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDB5,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDB6,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDB7,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDB8,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDB9,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDBA,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDBB,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDBC,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDBD,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDBE,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDBF,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDC0,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDC1,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDC2,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDC3,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDC4,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDC5,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDC6,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDC7,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDC8,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDC9,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDCA,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDCB,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDCC,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDCD,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDCE,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDCF,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDD0,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDD1,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDD2,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDD3,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDD4,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDD5,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDD6,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDD7,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDD8,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDD9,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDDA,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDDB,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDDC,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDDD,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDDE,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDDF,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDE0,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDE1,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDE2,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDE3,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDE4,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDE5,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDE6,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDE7,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDE8,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDE9,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDEA,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDEB,Omak Creek,8/1/2024,2024,48.353831,-119.288554
3DD.003E45CDEC,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDED,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDEE,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDEF,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDF0,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDF1,Similkameen River,8/1/2024,2024,48.98607,-119.613005
3DD.003E45CDF2,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDF3,Starr Boat Launch,8/17/2023,2023,47.983552,-119.887492
3DD.003E45CDF4,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDF5,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDF6,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDF7,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDF8,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CDF9,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CDFA,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDFB,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDFC,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDFD,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDFE,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CDFF,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE00,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE01,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CE02,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE03,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE04,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CE05,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE06,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE07,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE08,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE09,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CE0A,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE0B,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE0C,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE0D,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE0E,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE0F,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE10,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE11,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE12,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE13,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE14,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE15,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE16,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE17,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CE18,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE19,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE1A,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE1B,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE1C,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE1D,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE1E,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE1F,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE20,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE21,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE22,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE23,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE24,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE25,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE26,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE27,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE28,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE29,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE2A,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE2B,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE2C,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE2D,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE2E,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE2F,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE30,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE31,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE32,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE33,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE34,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE35,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE36,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CE37,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE38,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE39,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE3A,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE3B,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE3C,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE3D,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE3E,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE3F,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE40,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE41,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE42,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE43,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE44,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE45,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE46,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE47,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE48,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE49,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE4A,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE4B,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE4C,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE4D,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CE4E,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE4F,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE50,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE51,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE52,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE53,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE54,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE55,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE56,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CE57,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CE58,Starr Boat Launch,7/25/2024,2024,47.983552,-119.887492
3DD.003E45CEBE,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEBF,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEC0,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEC1,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEC3,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEC5,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEC8,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEC9,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CECA,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CECB,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CECC,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CECD,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CECF,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CED1,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CED4,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CED5,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CED6,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CED9,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEDB,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEDC,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEDD,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEE2,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEE3,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEE4,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEE5,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEE6,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEE8,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEE9,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEEA,Loup Loup Creek,7/18/2024,2024,48.375647,-119.763312
3DD.003E45CEED,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
3DD.003E45CEEE,Salmon Creek,7/18/2024,2024,48.446022,-119.666279
