tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,comment,length,mark_count
3DD.0078E12B29,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/21/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/21/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.0078E12B2A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E12B2B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.0078E12B2C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",137,1
3DD.0078E12B2D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.0078E12B2E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",133,1
3DD.0078E12B2F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",144,1
3DD.0078E12B30,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",134,1
3DD.0078E12B31,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",135,1
3DD.0078E12B32,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",152,1
3DD.0078E12B33,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.0078E12B34,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.0078E12B35,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",137,1
3DD.0078E12B36,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",136,1
3DD.0078E12B37,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E12B38,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",140,1
3DD.0078E12B39,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.0078E12B3A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",130,1
3DD.0078E12B3B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E12B3C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",141,1
3DD.0078E12B3D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",127,1
3DD.0078E12B3E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E12B3F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.0078E12B40,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",136,1
3DD.0078E12B41,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.0078E12B42,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.0078E12B43,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",146,1
3DD.0078E12B44,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",141,1
3DD.0078E12B45,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.0078E12B46,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B47,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.0078E12B48,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E12B49,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",152,1
3DD.0078E12B4A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",136,1
3DD.0078E12B4B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.0078E12B4C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.0078E12B4D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",132,1
3DD.0078E12B4E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.0078E12B4F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",135,1
3DD.0078E12B50,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",134,1
3DD.0078E12B51,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",148,1
3DD.0078E12B52,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",137,1
3DD.0078E12B53,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",144,1
3DD.0078E12B54,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E12B55,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E12B56,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",165,1
3DD.0078E12B57,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",131,1
3DD.0078E12B58,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.0078E12B59,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.0078E12B5A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",136,1
3DD.0078E12B5B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/8/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B5C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",136,1
3DD.0078E12B5D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B5E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",140,1
3DD.0078E12B5F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/8/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E12B60,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",135,1
3DD.0078E12B61,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E12B62,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",133,1
3DD.0078E12B63,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",135,1
3DD.0078E13DC1,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.0078E13DC3,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",143,1
3DD.0078E13DC4,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.0078E13DC5,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.0078E13DC6,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E13DC7,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E13DC8,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.0078E13DC9,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",142,1
3DD.0078E13DCB,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",142,1
3DD.0078E13DCD,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",144,1
3DD.0078E13DCE,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/4/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/4/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",136,1
3DD.0078E13DCF,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",143,1
3DD.0078E13DD0,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",144,1
3DD.0078E13DD1,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.0078E13DD4,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",141,1
3DD.0078E13DD5,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.0078E13DD6,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.0078E13DD7,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",142,1
3DD.0078E13DD9,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",141,1
3DD.0078E13DDA,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",146,1
3DD.0078E13DDC,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E13DDD,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E13DDE,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.0078E13DE0,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",141,1
3DD.0078E13DE3,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E13DE4,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",141,1
3DD.0078E13DE5,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E13DE6,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",136,1
3DD.0078E13DE7,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E13DE8,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",141,1
3DD.0078E13DE9,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
