tag_code,life_stage,release_site_label,release_site_code,release_site_name,release_date,release_year,release_lat,release_lon,length_mm
3DD.003E216285,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,8/24/2022,2022,48.367273,-120.138784,146
3DD.003E216286,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,135
3DD.003E216287,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/12/2023,2023,48.367273,-120.138784,152
3DD.003E21628A,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,136
3DD.003E21628B,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2025,2025,48.151085,-120.056584,134
3DD.003E21628D,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/25/2023,2023,48.367273,-120.138784,180
3DD.003E21628E,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/26/2023,2023,48.367273,-120.138784,167
3DD.003E216290,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,130
3DD.003E216291,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,141
3DD.003E216292,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,3/26/2024,2024,48.367273,-120.138784,152
3DD.003E216293,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,7/29/2022,2022,48.367273,-120.138784,155
3DD.003E216294,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,11/14/2025,2025,48.367273,-120.138784,132
3DD.003E216295,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/10/2025,2025,48.151085,-120.056584,134
3DD.003E216296,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,145
3DD.003E216297,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,11/14/2025,2025,48.367273,-120.138784,151
3DD.003E216299,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/3/2023,2023,48.367273,-120.138784,176
3DD.003E21629A,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,136
3DD.003E21629B,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,3/19/2024,2024,48.367273,-120.138784,170
3DD.003E21629C,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/9/2023,2023,48.367273,-120.138784,165
3DD.003E21629D,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/28/2023,2023,48.367273,-120.138784,158
3DD.003E21629E,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,11/3/2025,2025,48.367273,-120.138784,135
3DD.003E2162A1,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/26/2023,2023,48.367273,-120.138784,161
3DD.003E2162A2,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,137
3DD.003E2162A3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,134
3DD.003E2162A4,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,3/28/2025,2025,48.367273,-120.138784,172
3DD.003E2162A5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,132
3DD.003E2162A6,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,133
3DD.003E2162A7,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/26/2023,2023,48.367273,-120.138784,159
3DD.003E2162A8,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,137
3DD.003E2162A9,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,136
3DD.003E2162AA,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,144
3DD.003E2162AB,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,7/6/2022,2022,48.367273,-120.138784,157
3DD.003E2162AC,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,4/9/2024,2024,48.367273,-120.138784,143
3DD.003E2162AD,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,134
3DD.003E2162AE,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,160
3DD.003E2162B0,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,132
3DD.003E2162B1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,137
3DD.003E2162B2,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,140
3DD.003E2162B3,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,132
3DD.003E2162B4,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,134
3DD.003E2162B5,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/24/2025,2025,48.151085,-120.056584,139
3DD.003E2162B6,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,138
3DD.003E2162B7,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/24/2025,2025,48.151085,-120.056584,140
3DD.003E2162B8,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,137
3DD.003E2162B9,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/26/2023,2023,48.367273,-120.138784,165
3DD.003E2162BA,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/12/2023,2023,48.367273,-120.138784,173
3DD.003E2162BC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,130
3DD.003E2162BD,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,6/2/2022,2022,48.367273,-120.138784,161
3DD.003E2162BF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,133
3DD.003E2162C0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,2023,48.151085,-120.056584,130
3DD.003E2162C1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,132
3DD.003E2162C2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/1/2023,2023,48.151085,-120.056584,141
3DD.003E2162C3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,2023,48.151085,-120.056584,139
3DD.003E2162C4,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2024,2024,48.151085,-120.056584,147
3DD.003E2162C7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,2023,48.151085,-120.056584,146
3DD.003E2162C8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/7/2024,2024,48.151085,-120.056584,145
3DD.003E2162C9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,141
3DD.003E2162CB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,7/7/2022,2022,48.151085,-120.056584,141
3DD.003E2162CC,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,139
3DD.003E2162CD,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,134
3DD.003E2162CE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,2023,48.151085,-120.056584,144
3DD.003E2162CF,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,148
3DD.003E2162D0,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,157
3DD.003E2162D2,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,147
3DD.003E2162D3,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2023,2023,48.151085,-120.056584,155
3DD.003E2162D4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,2023,48.151085,-120.056584,151
3DD.003E2162D5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,3/26/2024,2024,48.151085,-120.056584,135
3DD.003E2162D6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/4/2023,2023,48.151085,-120.056584,134
3DD.003E2162D7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,2023,48.151085,-120.056584,140
3DD.003E2162D8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,142
3DD.003E2162D9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,150
3DD.003E2162DA,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,144
3DD.003E2162DB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,138
3DD.003E2162DC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,7/7/2022,2022,48.151085,-120.056584,136
3DD.003E2162DE,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,7/8/2022,2022,48.151085,-120.056584,143
3DD.003E2162E0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,11/5/2023,2023,48.151085,-120.056584,125
3DD.003E2162E1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,133
3DD.003E2162E3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,132
3DD.003E2162E4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,133
3DD.003E2162E5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,2023,48.151085,-120.056584,140
3DD.003E2162E6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,3/23/2024,2024,48.151085,-120.056584,135
3DD.003E2162E7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/1/2023,2023,48.151085,-120.056584,133
3DD.003E2162E8,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,135
3DD.003E2162EA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,132
3DD.003E2162EB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,174
3DD.003E2162EC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,137
3DD.003E2162ED,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,146
3DD.003E2162EE,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,144
3DD.003E2162EF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/4/2023,2023,48.151085,-120.056584,134
3DD.003E2162F0,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,142
3DD.003E2162F1,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,138
3DD.003E2162F2,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,143
3DD.003E2162F3,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,138
3DD.003E2162F4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/1/2023,2023,48.151085,-120.056584,132
3DD.003E2162F5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/1/2023,2023,48.151085,-120.056584,139
3DD.003E2162F7,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,145
3DD.003E2162F8,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,146
3DD.003E2162F9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,152
3DD.003E2162FA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,3/26/2024,2024,48.151085,-120.056584,135
3DD.003E2162FB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,2022,48.151085,-120.056584,146
3DD.003E2162FC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,7/7/2022,2022,48.151085,-120.056584,140
3DD.003E2162FD,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,135
3DD.003E2162FE,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,146
3DD.003E2162FF,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,145
3DD.003E216300,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,143
3DD.003E216301,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/4/2024,2024,48.151085,-120.056584,139
3DD.003E216302,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,7/6/2022,2022,48.151085,-120.056584,166
3DD.003E216303,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,137
3DD.003E216304,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,139
3DD.003E216305,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,157
3DD.003E216306,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/19/2024,2024,48.151085,-120.056584,138
3DD.003E216307,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,140
3DD.003E216308,Unknown,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/12/2023,2023,48.151085,-120.056584,430
3DD.003E21630B,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2024,2024,48.151085,-120.056584,137
3DD.003E21630C,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,2022,48.151085,-120.056584,137
3DD.003E21630D,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,139
3DD.003E21630E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,2023,48.151085,-120.056584,138
3DD.003E21630F,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,144
3DD.003E216310,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2023,2023,48.151085,-120.056584,133
3DD.003E216311,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,2022,48.151085,-120.056584,143
3DD.003E216313,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2023,2023,48.151085,-120.056584,129
3DD.003E216314,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,7/6/2022,2022,48.151085,-120.056584,148
